hd,jcd,rno,shiki,combo,payout,ninki
260622,22,7,拡連複,1-5,520,8
260622,22,7,拡連複,2-5,460,7
260622,22,7,３連単,1-2-5,1470,6
260622,22,7,３連複,1-2-5,850,3
260622,22,8,単勝,4,1070,
260622,22,8,複勝,4,250,
260622,22,8,複勝,1,100,
260622,22,8,２連単,4-1,3320,7
260622,22,8,２連複,1-4,310,2
260622,22,8,拡連複,1-4,100,1
260622,22,8,拡連複,2-4,260,5
260622,22,8,拡連複,1-2,150,3
260622,22,8,３連単,4-1-2,8070,19
260622,22,8,３連複,1-2-4,190,1
260622,22,9,単勝,1,130,
260622,22,9,複勝,1,110,
260622,22,9,複勝,2,330,
260622,22,9,２連単,1-2,280,1
260622,22,9,２連複,1-2,680,3
260622,22,9,拡連複,1-2,240,4
260622,22,9,拡連複,1-4,280,5
260622,22,9,拡連複,2-4,210,2
260622,22,9,３連単,1-2-4,840,1
260622,22,9,３連複,1-2-4,470,1
260622,22,10,単勝,4,210,
260622,22,10,複勝,4,150,
260622,22,10,複勝,1,110,
260622,22,10,２連単,4-1,1070,4
260622,22,10,２連複,1-4,310,1
260622,22,10,拡連複,1-4,150,1
260622,22,10,拡連複,4-6,730,9
260622,22,10,拡連複,1-6,610,7
260622,22,10,３連単,4-1-6,3310,12
260622,22,10,３連複,1-4-6,490,2
260622,22,11,単勝,3,360,
260622,22,11,複勝,3,130,
260622,22,11,複勝,4,210,
260622,22,11,２連単,3-4,1650,6
260622,22,11,２連複,3-4,1590,6
260622,22,11,拡連複,3-4,260,5
260622,22,11,拡連複,1-3,130,1
260622,22,11,拡連複,1-4,260,6
260622,22,11,３連単,3-4-1,4940,17
260622,22,11,３連複,1-3-4,440,2
260622,22,12,単勝,1,140,
260622,22,12,複勝,1,150,
260622,22,12,複勝,2,180,
260622,22,12,２連単,1-2,240,1
260622,22,12,２連複,1-2,130,1
260622,22,12,拡連複,1-2,160,2
260622,22,12,拡連複,1-3,140,1
260622,22,12,拡連複,2-3,260,4
260622,22,12,３連単,1-2-3,740,1
260622,22,12,３連複,1-2-3,400,1
260622,19,1,単勝,3,1160,
260622,19,1,複勝,3,520,
260622,19,1,複勝,4,410,
260622,19,1,２連単,3-4,14110,21
260622,19,1,２連複,3-4,2420,9
260622,19,1,拡連複,3-4,790,10
260622,19,1,拡連複,2-3,380,7
260622,19,1,拡連複,2-4,520,8
260622,19,1,３連単,3-4-2,33170,64
260622,19,1,３連複,2-3-4,4200,9
260622,19,2,単勝,5,530,
260622,19,2,複勝,5,300,
260622,19,2,複勝,6,100,
260622,19,2,２連単,5-6,1900,11
260622,19,2,２連複,5-6,1490,5
260622,19,2,拡連複,5-6,290,4
260622,19,2,拡連複,2-5,240,2
260622,19,2,拡連複,2-6,270,3
260622,19,2,３連単,5-6-2,3980,12
260622,19,2,３連複,2-5-6,450,2
260622,19,3,単勝,2,300,
260622,19,3,複勝,2,120,
260622,19,3,複勝,3,100,
260622,19,3,２連単,2-3,680,2
260622,19,3,２連複,2-3,320,1
260622,19,3,拡連複,2-3,130,2
260622,19,3,拡連複,2-5,200,4
260622,19,3,拡連複,3-5,160,3
260622,19,3,３連単,2-3-5,1030,2
260622,19,3,３連複,2-3-5,240,1
260622,19,4,単勝,1,180,
260622,19,4,複勝,1,110,
260622,19,4,複勝,6,140,
260622,19,4,２連単,1-6,370,1
260622,19,4,２連複,1-6,330,1
260622,19,4,拡連複,1-6,210,2
260622,19,4,拡連複,1-2,360,6
260622,19,4,拡連複,2-6,430,8
260622,19,4,３連単,1-6-2,2270,10
260622,19,4,３連複,1-2-6,830,4
260622,19,5,単勝,1,100,
260622,19,5,複勝,1,100,
260622,19,5,複勝,3,100,
260622,19,5,２連単,1-3,250,1
260622,19,5,２連複,1-3,180,1
260622,19,5,拡連複,1-3,100,1
260622,19,5,拡連複,1-2,250,5
260622,19,5,拡連複,2-3,300,6
260622,19,5,３連単,1-3-2,630,1
260622,19,5,３連複,1-2-3,330,1
260622,19,6,単勝,4,240,
260622,19,6,複勝,4,120,
260622,19,6,複勝,1,100,
260622,19,6,２連単,4-1,920,3
260622,19,6,２連複,1-4,280,2
260622,19,6,拡連複,1-4,150,2
260622,19,6,拡連複,3-4,170,3
260622,19,6,拡連複,1-3,110,1
260622,19,6,３連単,4-1-3,1910,5
260622,19,6,３連複,1-3-4,210,1
260622,19,7,単勝,1,200,
260622,19,7,複勝,1,140,
260622,19,7,複勝,3,160,
260622,19,7,２連単,1-3,310,1
260622,19,7,２連複,1-3,290,1
260622,19,7,拡連複,1-3,130,1
260622,19,7,拡連複,1-6,130,2
260622,19,7,拡連複,3-6,180,3
260622,19,7,３連単,1-3-6,600,1
260622,19,7,３連複,1-3-6,190,1
260622,19,8,単勝,1,100,
260622,19,8,複勝,1,100,
260622,19,8,複勝,3,180,
260622,19,8,２連単,1-3,220,1
260622,19,8,２連複,1-3,260,2
260622,19,8,拡連複,1-3,170,4
260622,19,8,拡連複,1-4,150,1
260622,19,8,拡連複,3-4,220,5
260622,19,8,３連単,1-3-4,660,1
260622,19,8,３連複,1-3-4,320,1
260622,19,9,単勝,3,270,
260622,19,9,複勝,3,190,
260622,19,9,複勝,6,300,
260622,19,9,２連単,3-6,1030,5
260622,19,9,２連複,3-6,780,4
260622,19,9,拡連複,3-6,200,4
260622,19,9,拡連複,1-3,120,1
260622,19,9,拡連複,1-6,170,3
260622,19,9,３連単,3-6-1,2210,7
260622,19,9,３連複,1-3-6,320,1
260622,19,10,単勝,1,150,
260622,19,10,複勝,1,110,
260622,19,10,複勝,2,120,
260622,19,10,２連単,1-2,250,1
260622,19,10,２連複,1-2,150,1
260622,19,10,拡連複,1-2,140,1
260622,19,10,拡連複,1-4,140,2
260622,19,10,拡連複,2-4,270,4
260622,19,10,３連単,1-2-4,500,1
260622,19,10,３連複,1-2-4,180,1
260622,19,11,単勝,1,130,
260622,19,11,複勝,1,110,
260622,19,11,複勝,4,540,
260622,19,11,２連単,1-4,1240,4
260622,19,11,２連複,1-4,1550,4
260622,19,11,拡連複,1-4,410,8
260622,19,11,拡連複,1-3,130,1
260622,19,11,拡連複,3-4,390,7
260622,19,11,３連単,1-4-3,4130,14
260622,19,11,３連複,1-3-4,590,3
260622,19,12,単勝,1,240,
260622,19,12,複勝,1,130,
260622,19,12,複勝,3,220,
260622,19,12,２連単,1-3,1020,4
260622,19,12,２連複,1-3,610,3
260622,19,12,拡連複,1-3,220,4
260622,19,12,拡連複,1-4,140,1
260622,19,12,拡連複,3-4,160,3
260622,19,12,３連単,1-3-4,1200,3
260622,19,12,３連複,1-3-4,340,2
260622,17,1,単勝,1,120,
260622,17,1,複勝,1,150,
260622,17,1,複勝,2,620,
260622,17,1,２連単,1-2,480,3
260622,17,1,２連複,1-2,540,3
260622,17,1,拡連複,1-2,170,2
260622,17,1,拡連複,1-3,120,1
260622,17,1,拡連複,2-3,300,6
260622,17,1,３連単,1-2-3,1300,6
260622,17,1,３連複,1-2-3,490,2
260622,17,2,単勝,1,100,
260622,17,2,複勝,1,100,
260622,17,2,複勝,4,280,
260622,17,2,２連単,1-4,450,2
260622,17,2,２連複,1-4,250,1
260622,17,2,拡連複,1-4,180,2
260622,17,2,拡連複,1-6,230,4
260622,17,2,拡連複,4-6,570,11
260622,17,2,３連単,1-4-6,1350,6
260622,17,2,３連複,1-4-6,920,4
260622,17,3,単勝,1,120,
260622,17,3,複勝,1,100,
260622,17,3,複勝,3,280,
260622,17,3,２連単,1-3,490,2
260622,17,3,２連複,1-3,470,4
260622,17,3,拡連複,1-3,170,2
260622,17,3,拡連複,1-5,410,6
260622,17,3,拡連複,3-5,650,10
260622,17,3,３連単,1-3-5,2630,8
260622,17,3,３連複,1-3-5,1290,6
260622,17,4,単勝,1,130,
260622,17,4,複勝,1,100,
260622,17,4,複勝,3,180,
260622,17,4,２連単,1-3,320,2
260622,17,4,２連複,1-3,260,1
260622,17,4,拡連複,1-3,190,2
260622,17,4,拡連複,1-4,330,5
260622,17,4,拡連複,3-4,620,10
260622,17,4,３連単,1-3-4,1330,6
260622,17,4,３連複,1-3-4,760,6
260622,17,5,単勝,1,130,
260622,17,5,複勝,1,100,
260622,17,5,複勝,2,150,
260622,17,5,２連単,1-2,310,1
260622,17,5,２連複,1-2,240,1
260622,17,5,拡連複,1-2,180,3
260622,17,5,拡連複,1-6,160,1
260622,17,5,拡連複,2-6,340,7
260622,17,5,３連単,1-2-6,760,2
260622,17,5,３連複,1-2-6,400,2
260622,17,6,単勝,1,130,
260622,17,6,複勝,1,110,
260622,17,6,複勝,2,130,
260622,17,6,２連単,1-2,280,1
260622,17,6,２連複,1-2,290,2
260622,17,6,拡連複,1-2,170,2
260622,17,6,拡連複,1-6,170,1
260622,17,6,拡連複,2-6,170,3
260622,17,6,３連単,1-2-6,600,1
260622,17,6,３連複,1-2-6,220,1
260622,17,7,単勝,1,100,
260622,17,7,複勝,1,110,
260622,17,7,複勝,2,170,
260622,17,7,２連単,1-2,260,1
260622,17,7,２連複,1-2,450,4
260622,17,7,拡連複,1-2,150,2
260622,17,7,拡連複,1-4,190,3
260622,17,7,拡連複,2-4,540,9
260622,17,7,３連単,1-2-4,1030,3
260622,17,7,３連複,1-2-4,730,4
260622,17,8,単勝,1,120,
260622,17,8,複勝,1,100,
260622,17,8,複勝,2,150,
260622,17,8,２連単,1-2,670,2
260622,17,8,２連複,1-2,640,3
260622,17,8,拡連複,1-2,370,6
260622,17,8,拡連複,1-6,330,5
260622,17,8,拡連複,2-6,1300,15
260622,17,8,３連単,1-2-6,3960,14
260622,17,8,３連複,1-2-6,2100,10
260622,17,9,単勝,1,100,
260622,17,9,複勝,1,100,
260622,17,9,複勝,5,150,
260622,17,9,２連単,1-5,490,3
260622,17,9,２連複,1-5,480,3
260622,17,9,拡連複,1-5,230,4
260622,17,9,拡連複,1-4,180,3
260622,17,9,拡連複,4-5,790,11
260622,17,9,３連単,1-5-4,2480,10
260622,17,9,３連複,1-4-5,960,5
260622,17,10,単勝,1,310,
260622,17,10,複勝,1,120,
260622,17,10,複勝,4,150,
260622,17,10,２連単,1-4,370,1
260622,17,10,２連複,1-4,260,1
260622,17,10,拡連複,1-4,180,3
260622,17,10,拡連複,1-5,210,4
260622,17,10,拡連複,4-5,250,5
260622,17,10,３連単,1-4-5,1590,4
260622,17,10,３連複,1-4-5,720,4
260622,17,11,単勝,2,320,
260622,17,11,複勝,2,210,
260622,17,11,複勝,5,620,
260622,17,11,２連単,2-5,2450,8
260622,17,11,２連複,2-5,2210,7
260622,17,11,拡連複,2-5,470,10
260622,17,11,拡連複,1-2,150,1
260622,17,11,拡連複,1-5,210,3
260622,17,11,３連単,2-5-1,6800,22
260622,17,11,３連複,1-2-5,750,3
260622,17,12,単勝,1,110,
260622,17,12,複勝,1,110,
260622,17,12,複勝,6,290,
260622,17,12,２連単,1-6,2140,6
260622,17,12,２連複,1-6,710,4
260622,17,12,拡連複,1-6,500,7
260622,17,12,拡連複,1-4,170,1
260622,17,12,拡連複,4-6,1020,13
260622,17,12,３連単,1-6-4,11860,31
260622,17,12,３連複,1-4-6,2240,10
260622,16,1,単勝,1,170,
260622,16,1,複勝,1,100,
260622,16,1,複勝,4,130,
260622,16,1,２連単,1-4,450,2
260622,16,1,２連複,1-4,280,2
260622,16,1,拡連複,1-4,150,2
260622,16,1,拡連複,1-2,110,1
260622,16,1,拡連複,2-4,270,5
260622,16,1,３連単,1-4-2,860,2
260622,16,1,３連複,1-2-4,270,1
260622,16,2,単勝,3,290,
260622,16,2,複勝,3,140,
260622,16,2,複勝,4,580,
260622,16,2,２連単,3-4,3980,11
260622,16,2,２連複,3-4,1720,7
260622,16,2,拡連複,3-4,750,9
260622,16,2,拡連複,3-6,410,5
260622,16,2,拡連複,4-6,750,9
260622,16,2,３連単,3-4-6,7680,22
260622,16,2,３連複,3-4-6,3070,9
260622,16,3,単勝,4,140,
260622,16,3,複勝,4,150,
260622,16,3,複勝,3,360,
260622,16,3,２連単,4-3,3860,13
260622,16,3,２連複,3-4,1000,6
260622,16,3,拡連複,3-4,510,10
260622,16,3,拡連複,1-4,100,1
260622,16,3,拡連複,1-3,220,3
260622,16,3,３連単,4-3-1,16140,48
260622,16,3,３連複,1-3-4,620,2
260622,16,4,単勝,1,380,
260622,16,4,複勝,1,100,
260622,16,4,複勝,2,120,
260622,16,4,２連単,1-2,220,1
260622,16,4,２連複,1-2,260,1
260622,16,4,拡連複,1-2,130,1
260622,16,4,拡連複,1-4,250,5
260622,16,4,拡連複,2-4,280,6
260622,16,4,３連単,1-2-4,560,2
260622,16,4,３連複,1-2-4,280,2
260622,16,5,単勝,1,100,
260622,16,5,複勝,1,100,
260622,16,5,複勝,4,280,
260622,16,5,２連単,1-4,990,4
260622,16,5,２連複,1-4,900,5
260622,16,5,拡連複,1-4,420,5
260622,16,5,拡連複,1-5,210,3
260622,16,5,拡連複,4-5,760,12
260622,16,5,３連単,1-4-5,2250,9
260622,16,5,３連複,1-4-5,920,5
260622,16,6,単勝,1,120,
260622,16,6,複勝,1,100,
260622,16,6,複勝,5,260,
260622,16,6,２連単,1-5,1460,6
260622,16,6,２連複,1-5,1010,5
260622,16,6,拡連複,1-5,420,6
260622,16,6,拡連複,1-3,110,1
260622,16,6,拡連複,3-5,770,10
260622,16,6,３連単,1-5-3,3420,13
260622,16,6,３連複,1-3-5,1250,6
260622,16,7,単勝,2,350,
260622,16,7,複勝,2,160,
260622,16,7,複勝,1,260,
260622,16,7,２連単,2-1,740,4
260622,16,7,２連複,1-2,210,1
260622,16,7,拡連複,1-2,190,5
260622,16,7,拡連複,2-3,150,2
260622,16,7,拡連複,1-3,150,1
260622,16,7,３連単,2-1-3,1340,5
260622,16,7,３連複,1-2-3,300,1
260622,16,8,単勝,2,100,
260622,16,8,複勝,2,110,
260622,16,8,複勝,6,200,
260622,16,8,２連単,2-6,740,4
260622,16,8,２連複,2-6,580,3
260622,16,8,拡連複,2-6,120,2
260622,16,8,拡連複,1-2,100,1
260622,16,8,拡連複,1-6,320,6
260622,16,8,３連単,2-6-1,1480,5
260622,16,8,３連複,1-2-6,240,1
260622,16,9,単勝,5,140,
260622,16,9,複勝,5,120,
260622,16,9,複勝,1,100,
260622,16,9,２連単,5-1,800,3
260622,16,9,２連複,1-5,200,1
260622,16,9,拡連複,1-5,100,1
260622,16,9,拡連複,5-6,910,11
260622,16,9,拡連複,1-6,810,10
260622,16,9,３連単,5-1-6,9060,24
260622,16,9,３連複,1-5-6,2900,8
260622,16,10,単勝,2,110,
260622,16,10,複勝,2,190,
260622,16,10,複勝,3,180,
260622,16,10,２連単,2-3,2340,8
260622,16,10,２連複,2-3,800,4
260622,16,10,拡連複,2-3,300,7
260622,16,10,拡連複,2-5,200,2
260622,16,10,拡連複,3-5,290,6
260622,16,10,３連単,2-3-5,4740,17
260622,16,10,３連複,2-3-5,890,4
260622,16,11,単勝,1,100,
260622,16,11,複勝,1,100,
260622,16,11,複勝,2,100,
260622,16,11,２連単,1-2,220,1
260622,16,11,２連複,1-2,200,1
260622,16,11,拡連複,1-2,100,1
260622,16,11,拡連複,1-3,120,2
260622,16,11,拡連複,2-3,270,5
260622,16,11,３連単,1-2-3,490,2
260622,16,11,３連複,1-2-3,400,2
260622,16,12,単勝,1,100,
260622,16,12,複勝,1,100,
260622,16,12,複勝,2,440,
260622,16,12,２連単,1-2,290,1
260622,16,12,２連複,1-2,310,2
260622,16,12,拡連複,1-2,100,1
260622,16,12,拡連複,1-4,160,2
260622,16,12,拡連複,2-4,630,8
260622,16,12,３連単,1-2-4,780,2
260622,16,12,３連複,1-2-4,400,1
260622,15,1,単勝,1,270,
260622,15,1,複勝,1,110,
260622,15,1,複勝,2,120,
260622,15,1,２連単,1-2,620,2
260622,15,1,２連複,1-2,570,5
260622,15,1,拡連複,1-2,160,3
260622,15,1,拡連複,1-4,160,2
260622,15,1,拡連複,2-4,270,6
260622,15,1,３連単,1-2-4,1420,4
260622,15,1,３連複,1-2-4,490,3
260622,15,2,単勝,1,660,
260622,15,2,複勝,1,150,
260622,15,2,複勝,2,120,
260622,15,2,２連単,1-2,1010,3
260622,15,2,２連複,1-2,530,2
260622,15,2,拡連複,1-2,220,3
260622,15,2,拡連複,1-5,350,7
260622,15,2,拡連複,2-5,260,4
260622,15,2,３連単,1-2-5,3660,10
260622,15,2,３連複,1-2-5,840,5
260622,15,3,単勝,3,130,
260622,15,3,複勝,3,100,
260622,15,3,複勝,6,160,
260622,15,3,２連単,3-6,460,1
260622,15,3,２連複,3-6,280,1
260622,15,3,拡連複,3-6,200,2
260622,15,3,拡連複,3-5,350,7
260622,15,3,拡連複,5-6,530,8
260622,15,3,３連単,3-6-5,1330,3
260622,15,3,３連複,3-5-6,630,3
260622,15,4,単勝,2,210,
260622,15,4,複勝,2,200,
260622,15,4,複勝,4,610,
260622,15,4,２連単,2-4,2410,10
260622,15,4,２連複,2-4,1690,7
260622,15,4,拡連複,2-4,370,8
260622,15,4,拡連複,2-5,230,1
260622,15,4,拡連複,4-5,590,11
260622,15,4,３連単,2-4-5,12320,42
260622,15,4,３連複,2-4-5,3370,14
260622,15,5,単勝,1,240,
260622,15,5,複勝,1,140,
260622,15,5,複勝,4,110,
260622,15,5,２連単,1-4,520,1
260622,15,5,２連複,1-4,300,1
260622,15,5,拡連複,1-4,130,1
260622,15,5,拡連複,1-2,330,6
260622,15,5,拡連複,2-4,180,3
260622,15,5,３連単,1-4-2,1890,5
260622,15,5,３連複,1-2-4,790,4
260622,15,6,単勝,2,650,
260622,15,6,複勝,2,260,
260622,15,6,複勝,1,100,
260622,15,6,２連単,2-1,2460,10
260622,15,6,２連複,1-2,950,4
260622,15,6,拡連複,1-2,470,6
260622,15,6,拡連複,2-5,530,7
260622,15,6,拡連複,1-5,390,5
260622,15,6,３連単,2-1-5,6400,28
260622,15,6,３連複,1-2-5,1270,6
260622,15,7,単勝,2,810,
260622,15,7,複勝,2,180,
260622,15,7,複勝,4,140,
260622,15,7,２連単,2-4,1090,5
260622,15,7,２連複,2-4,420,2
260622,15,7,拡連複,2-4,140,1
260622,15,7,拡連複,2-3,330,6
260622,15,7,拡連複,3-4,210,3
260622,15,7,３連単,2-4-3,5360,19
260622,15,7,３連複,2-3-4,1240,4
260622,15,8,単勝,1,120,
260622,15,8,複勝,1,100,
260622,15,8,複勝,4,120,
260622,15,8,２連単,1-4,210,1
260622,15,8,２連複,1-4,140,1
260622,15,8,拡連複,1-4,130,1
260622,15,8,拡連複,1-5,410,8
260622,15,8,拡連複,4-5,320,6
260622,15,8,３連単,1-4-5,1190,5
260622,15,8,３連複,1-4-5,610,3
260622,15,9,単勝,6,510,
260622,15,9,複勝,6,230,
260622,15,9,複勝,1,120,
260622,15,9,２連単,6-1,1670,5
260622,15,9,２連複,1-6,500,3
260622,15,9,拡連複,1-6,140,1
260622,15,9,拡連複,2-6,420,9
260622,15,9,拡連複,1-2,320,6
260622,15,9,３連単,6-1-2,6700,26
260622,15,9,３連複,1-2-6,780,4
260622,15,10,単勝,1,130,
260622,15,10,複勝,1,130,
260622,15,10,複勝,2,440,
260622,15,10,２連単,1-2,550,3
260622,15,10,２連複,1-2,300,2
260622,15,10,拡連複,1-2,280,4
260622,15,10,拡連複,1-3,140,1
260622,15,10,拡連複,2-3,550,9
260622,15,10,３連単,1-2-3,1540,6
260622,15,10,３連複,1-2-3,770,4
260622,15,11,単勝,1,170,
260622,15,11,複勝,1,100,
260622,15,11,複勝,2,100,
260622,15,11,２連単,1-2,190,1
260622,15,11,２連複,1-2,130,1
260622,15,11,拡連複,1-2,100,1
260622,15,11,拡連複,1-4,150,2
260622,15,11,拡連複,2-4,170,3
260622,15,11,３連単,1-2-4,370,1
260622,15,11,３連複,1-2-4,220,1
260622,15,12,単勝,1,120,
260622,15,12,複勝,1,100,
260622,15,12,複勝,3,190,
260622,15,12,２連単,1-3,510,2
260622,15,12,２連複,1-3,500,3
260622,15,12,拡連複,1-3,200,3
260622,15,12,拡連複,1-4,170,2
260622,15,12,拡連複,3-4,430,7
260622,15,12,３連単,1-3-4,1470,5
260622,15,12,３連複,1-3-4,890,4
260622,13,1,単勝,3,110,
260622,13,1,複勝,3,110,
260622,13,1,複勝,4,220,
260622,13,1,２連単,3-4,350,2
260622,13,1,２連複,3-4,460,2
260622,13,1,拡連複,3-4,170,2
260622,13,1,拡連複,3-5,300,4
260622,13,1,拡連複,4-5,630,9
260622,13,1,３連単,3-4-5,1070,3
260622,13,1,３連複,3-4-5,730,4
260622,13,2,単勝,1,150,
260622,13,2,複勝,1,120,
260622,13,2,複勝,6,200,
260622,13,2,２連単,1-6,1790,6
260622,13,2,２連複,1-6,1710,10
260622,13,2,拡連複,1-6,580,9
260622,13,2,拡連複,1-2,610,11
260622,13,2,拡連複,2-6,1330,15
260622,13,2,３連単,1-6-2,11040,47
260622,13,2,３連複,1-2-6,1940,14
260622,13,3,単勝,1,130,
260622,13,3,複勝,1,100,
260622,13,3,複勝,2,110,
260622,13,3,２連単,1-2,150,1
260622,13,3,２連複,1-2,120,1
260622,13,3,拡連複,1-2,120,1
260622,13,3,拡連複,1-4,260,5
260622,13,3,拡連複,2-4,270,6
260622,13,3,３連単,1-2-4,580,1
260622,13,3,３連複,1-2-4,340,2
260622,13,4,単勝,6,370,
260622,13,4,複勝,6,530,
260622,13,4,複勝,5,350,
260622,13,4,２連単,6-5,7700,29
260622,13,4,２連複,5-6,2730,12
260622,13,4,拡連複,5-6,540,10
260622,13,4,拡連複,4-6,180,1
260622,13,4,拡連複,4-5,250,4
260622,13,4,３連単,6-5-4,32930,105
260622,13,4,３連複,4-5-6,2250,13
260622,13,5,単勝,1,180,
260622,13,5,複勝,1,160,
260622,13,5,複勝,4,100,
260622,13,5,２連単,1-4,590,1
260622,13,5,２連複,1-4,250,1
260622,13,5,拡連複,1-4,140,1
260622,13,5,拡連複,1-2,290,5
260622,13,5,拡連複,2-4,300,6
260622,13,5,３連単,1-4-2,1910,4
260622,13,5,３連複,1-2-4,620,2
260622,13,6,単勝,1,100,
260622,13,6,複勝,1,100,
260622,13,6,複勝,4,120,
260622,13,6,２連単,1-4,200,1
260622,13,6,２連複,1-4,160,1
260622,13,6,拡連複,1-4,100,2
260622,13,6,拡連複,1-2,100,1
260622,13,6,拡連複,2-4,160,3
260622,13,6,３連単,1-4-2,330,1
260622,13,6,３連複,1-2-4,170,1
260622,13,7,単勝,2,1660,
260622,13,7,複勝,2,990,
260622,13,7,複勝,3,270,
260622,13,7,２連単,2-3,15460,13
260622,13,7,２連複,2-3,2770,7
260622,13,7,拡連複,2-3,310,2
260622,13,7,拡連複,2-5,390,5
260622,13,7,拡連複,3-5,530,10
260622,13,7,３連単,2-3-5,86040,61
260622,13,7,３連複,2-3-5,8040,11
260622,13,8,単勝,1,200,
260622,13,8,複勝,1,150,
260622,13,8,複勝,6,360,
260622,13,8,２連単,1-6,670,3
260622,13,8,２連複,1-6,680,3
260622,13,8,拡連複,1-6,240,2
260622,13,8,拡連複,1-4,410,5
260622,13,8,拡連複,4-6,530,8
260622,13,8,３連単,1-6-4,4770,18
260622,13,8,３連複,1-4-6,1550,6
260622,13,9,単勝,1,140,
260622,13,9,複勝,1,100,
260622,13,9,複勝,5,580,
260622,13,9,２連単,1-5,690,3
260622,13,9,２連複,1-5,1180,4
260622,13,9,拡連複,1-5,430,6
260622,13,9,拡連複,1-2,140,1
260622,13,9,拡連複,2-5,790,14
260622,13,9,３連単,1-5-2,6330,22
260622,13,9,３連複,1-2-5,1920,10
260622,13,10,単勝,1,510,
260622,13,10,複勝,1,130,
260622,13,10,複勝,2,160,
260622,13,10,２連単,1-2,1340,6
260622,13,10,２連複,1-2,680,4
260622,13,10,拡連複,1-2,270,4
260622,13,10,拡連複,1-4,180,1
260622,13,10,拡連複,2-4,300,5
260622,13,10,３連単,1-2-4,2580,9
260622,13,10,３連複,1-2-4,570,2
260622,13,11,単勝,1,150,
260622,13,11,複勝,1,100,
260622,13,11,複勝,3,180,
260622,13,11,２連単,1-3,330,2
260622,13,11,２連複,1-3,290,2
260622,13,11,拡連複,1-3,160,1
260622,13,11,拡連複,1-5,430,8
260622,13,11,拡連複,3-5,610,11
260622,13,11,３連単,1-3-5,1860,5
260622,13,11,３連複,1-3-5,1240,5
260622,13,12,単勝,1,140,
260622,13,12,複勝,1,130,
260622,13,12,複勝,4,200,
260622,13,12,２連単,1-4,780,3
260622,13,12,２連複,1-4,510,3
260622,13,12,拡連複,1-4,240,3
260622,13,12,拡連複,1-2,170,2
260622,13,12,拡連複,2-4,410,8
260622,13,12,３連単,1-4-2,2370,8
260622,13,12,３連複,1-2-4,640,2
260622,11,1,単勝,1,160,
260622,11,1,複勝,1,100,
260622,11,1,複勝,3,110,
260622,11,1,２連単,1-3,420,1
260622,11,1,２連複,1-3,330,1
260622,11,1,拡連複,1-3,170,2
260622,11,1,拡連複,1-2,170,1
260622,11,1,拡連複,2-3,210,3
260622,11,1,３連単,1-3-2,1110,2
260622,11,1,３連複,1-2-3,390,1
260622,11,2,単勝,5,6800,
260622,11,2,複勝,5,830,
260622,11,2,複勝,3,120,
260622,11,2,２連単,5-3,13180,21
260622,11,2,２連複,3-5,3720,7
260622,11,2,拡連複,3-5,460,5
260622,11,2,拡連複,1-5,600,8
260622,11,2,拡連複,1-3,210,3
260622,11,2,３連単,5-3-1,36860,60
260622,11,2,３連複,1-3-5,1710,6
260622,11,3,単勝,5,340,
260622,11,3,複勝,5,170,
260622,11,3,複勝,1,150,
260622,11,3,２連単,5-1,930,6
260622,11,3,２連複,1-5,800,3
260622,11,3,拡連複,1-5,240,3
260622,11,3,拡連複,3-5,590,9
260622,11,3,拡連複,1-3,550,8
260622,11,3,３連単,5-1-3,7380,26
260622,11,3,３連複,1-3-5,1780,7
260622,11,4,単勝,1,140,
260622,11,4,複勝,1,120,
260622,11,4,複勝,3,170,
260622,11,4,２連単,1-3,1640,7
260622,11,4,２連複,1-3,1010,5
260622,11,4,拡連複,1-3,310,5
260622,11,4,拡連複,1-2,180,3
260622,11,4,拡連複,2-3,290,4
260622,11,4,３連単,1-3-2,2280,11
260622,11,4,３連複,1-2-3,510,2
260622,11,5,単勝,3,160,
260622,11,5,複勝,3,110,
260622,11,5,複勝,1,260,
260622,11,5,２連単,3-1,350,1
260622,11,5,２連複,1-3,280,1
260622,11,5,拡連複,1-3,150,3
260622,11,5,拡連複,3-5,130,1
260622,11,5,拡連複,1-5,210,4
260622,11,5,３連単,3-1-5,840,1
260622,11,5,３連複,1-3-5,260,1
260622,11,6,単勝,1,150,
260622,11,6,複勝,1,120,
260622,11,6,複勝,4,150,
260622,11,6,２連単,1-4,520,2
260622,11,6,２連複,1-4,220,1
260622,11,6,拡連複,1-4,120,1
260622,11,6,拡連複,1-3,150,2
260622,11,6,拡連複,3-4,170,3
260622,11,6,３連単,1-4-3,680,1
260622,11,6,３連複,1-3-4,260,1
260622,11,7,単勝,1,170,
260622,11,7,複勝,1,100,
260622,11,7,複勝,3,100,
260622,11,7,２連単,1-3,200,1
260622,11,7,２連複,1-3,110,1
260622,11,7,拡連複,1-3,110,1
260622,11,7,拡連複,1-2,270,4
260622,11,7,拡連複,2-3,270,5
260622,11,7,３連単,1-3-2,810,3
260622,11,7,３連複,1-2-3,340,3
260622,11,8,単勝,6,4150,
260622,11,8,複勝,6,360,
260622,11,8,複勝,1,290,
260622,11,8,２連単,6-1,19980,29
260622,11,8,２連複,1-6,6380,15
260622,11,8,拡連複,1-6,970,13
260622,11,8,拡連複,2-6,490,5
260622,11,8,拡連複,1-2,350,4
260622,11,8,３連単,6-1-2,81420,105
260622,11,8,３連複,1-2-6,1660,8
260622,11,9,単勝,1,120,
260622,11,9,複勝,1,100,
