hd,jcd,rno,shiki,combo,payout,ninki
250928,03,1,複勝,3,160,
250928,03,1,２連単,2-3,930,2
250928,03,1,２連複,2-3,710,3
250928,03,1,拡連複,2-3,250,3
250928,03,1,拡連複,1-2,490,8
250928,03,1,拡連複,1-3,540,10
250928,03,1,３連単,2-3-1,6620,32
250928,03,1,３連複,1-2-3,690,3
250928,03,2,単勝,2,170,
250928,03,2,複勝,2,100,
250928,03,2,複勝,1,120,
250928,03,2,２連単,2-1,330,1
250928,03,2,２連複,1-2,270,1
250928,03,2,拡連複,1-2,130,2
250928,03,2,拡連複,2-4,120,1
250928,03,2,拡連複,1-4,240,4
250928,03,2,３連単,2-1-4,1060,2
250928,03,2,３連複,1-2-4,450,2
250928,03,3,単勝,1,180,
250928,03,3,複勝,1,120,
250928,03,3,複勝,6,360,
250928,03,3,２連単,1-6,1040,4
250928,03,3,２連複,1-6,680,4
250928,03,3,拡連複,1-6,270,4
250928,03,3,拡連複,1-2,240,3
250928,03,3,拡連複,2-6,340,6
250928,03,3,３連単,1-6-2,3330,12
250928,03,3,３連複,1-2-6,740,3
250928,03,4,単勝,4,200,
250928,03,4,複勝,4,360,
250928,03,4,複勝,3,530,
250928,03,4,２連単,4-3,950,5
250928,03,4,２連複,3-4,710,4
250928,03,4,拡連複,3-4,400,6
250928,03,4,拡連複,4-6,380,5
250928,03,4,拡連複,3-6,1030,11
250928,03,4,３連単,4-3-6,5780,23
250928,03,4,３連複,3-4-6,2220,9
250928,03,5,単勝,2,290,
250928,03,5,複勝,2,770,
250928,03,5,複勝,4,340,
250928,03,5,２連単,2-4,1270,8
250928,03,5,２連複,2-4,830,5
250928,03,5,拡連複,2-4,150,2
250928,03,5,拡連複,2-3,150,2
250928,03,5,拡連複,3-4,120,1
250928,03,5,３連単,2-4-3,2070,6
250928,03,5,３連複,2-3-4,270,1
250928,03,6,単勝,3,470,
250928,03,6,複勝,3,120,
250928,03,6,複勝,2,100,
250928,03,6,２連単,3-2,720,3
250928,03,6,２連複,2-3,250,1
250928,03,6,拡連複,2-3,110,1
250928,03,6,拡連複,3-4,410,7
250928,03,6,拡連複,2-4,170,2
250928,03,6,３連単,3-2-4,3150,11
250928,03,6,３連複,2-3-4,490,2
250928,03,7,単勝,3,290,
250928,03,7,複勝,3,440,
250928,03,7,複勝,6,1430,
250928,03,7,２連単,3-6,10640,19
250928,03,7,２連複,3-6,6560,15
250928,03,7,拡連複,3-6,1230,12
250928,03,7,拡連複,1-3,480,7
250928,03,7,拡連複,1-6,820,9
250928,03,7,３連単,3-6-1,62720,84
250928,03,7,３連複,1-3-6,5100,17
250928,03,8,単勝,1,120,
250928,03,8,複勝,1,130,
250928,03,8,複勝,2,190,
250928,03,8,２連単,1-2,710,2
250928,03,8,２連複,1-2,390,2
250928,03,8,拡連複,1-2,220,4
250928,03,8,拡連複,1-5,250,5
250928,03,8,拡連複,2-5,630,6
250928,03,8,３連単,1-2-5,1710,5
250928,03,8,３連複,1-2-5,530,3
250928,03,9,単勝,4,890,
250928,03,9,複勝,4,340,
250928,03,9,複勝,3,200,
250928,03,9,２連単,4-3,8080,20
250928,03,9,２連複,3-4,5640,9
250928,03,9,拡連複,3-4,120,1
250928,03,9,拡連複,1-4,130,2
250928,03,9,拡連複,1-3,170,4
250928,03,9,３連単,4-3-1,21950,55
250928,03,9,３連複,1-3-4,680,5
250928,03,10,単勝,4,910,
250928,03,10,複勝,4,820,
250928,03,10,複勝,3,220,
250928,03,10,２連単,4-3,4990,15
250928,03,10,２連複,3-4,1610,6
250928,03,10,拡連複,3-4,450,6
250928,03,10,拡連複,4-5,1320,11
250928,03,10,拡連複,3-5,620,8
250928,03,10,３連単,4-3-5,26030,67
250928,03,10,３連複,3-4-5,3750,12
250928,03,11,単勝,5,370,
250928,03,11,複勝,5,100,
250928,03,11,複勝,1,110,
250928,03,11,２連単,5-1,830,4
250928,03,11,２連複,1-5,240,1
250928,03,11,拡連複,1-5,110,2
250928,03,11,拡連複,2-5,130,3
250928,03,11,拡連複,1-2,100,1
250928,03,11,３連単,5-1-2,1790,5
250928,03,11,３連複,1-2-5,190,1
250928,03,12,単勝,1,190,
250928,03,12,複勝,1,100,
250928,03,12,複勝,2,130,
250928,03,12,２連単,1-2,300,1
250928,03,12,２連複,1-2,270,1
250928,03,12,拡連複,1-2,110,1
250928,03,12,拡連複,1-4,210,4
250928,03,12,拡連複,2-4,370,7
250928,03,12,３連単,1-2-4,1290,3
250928,03,12,３連複,1-2-4,560,3
250928,02,1,単勝,2,220,
250928,02,1,複勝,2,180,
250928,02,1,複勝,5,360,
250928,02,1,２連単,2-5,2820,13
250928,02,1,２連複,2-5,3150,10
250928,02,1,拡連複,2-5,570,9
250928,02,1,拡連複,2-6,210,1
250928,02,1,拡連複,5-6,1020,14
250928,02,1,３連単,2-5-6,6680,28
250928,02,1,３連複,2-5-6,1710,8
250928,02,2,単勝,3,280,
250928,02,2,複勝,3,110,
250928,02,2,複勝,6,180,
250928,02,2,２連単,3-6,1660,11
250928,02,2,２連複,3-6,810,6
250928,02,2,拡連複,3-6,300,8
250928,02,2,拡連複,3-5,260,5
250928,02,2,拡連複,5-6,190,1
250928,02,2,３連単,3-6-5,2950,11
250928,02,2,３連複,3-5-6,620,3
250928,02,3,単勝,4,1070,
250928,02,3,複勝,4,450,
250928,02,3,複勝,6,130,
250928,02,3,２連単,4-6,3970,15
250928,02,3,２連複,4-6,1350,6
250928,02,3,拡連複,4-6,470,8
250928,02,3,拡連複,1-4,680,11
250928,02,3,拡連複,1-6,220,2
250928,02,3,３連単,4-6-1,18100,60
250928,02,3,３連複,1-4-6,1600,8
250928,02,4,単勝,4,240,
250928,02,4,複勝,4,110,
250928,02,4,複勝,1,110,
250928,02,4,２連単,4-1,650,2
250928,02,4,２連複,1-4,250,1
250928,02,4,拡連複,1-4,140,1
250928,02,4,拡連複,4-5,370,6
250928,02,4,拡連複,1-5,440,7
250928,02,4,３連単,4-1-5,2900,9
250928,02,4,３連複,1-4-5,660,3
250928,02,5,単勝,4,200,
250928,02,5,複勝,4,280,
250928,02,5,２連単,4-6,8720,16
250928,02,5,２連複,4-6,6820,11
250928,02,5,拡連複,4-6,1710,13
250928,02,5,拡連複,1-4,130,1
250928,02,5,拡連複,1-6,1220,10
250928,02,5,３連単,4-6-1,32650,50
250928,02,5,３連複,1-4-6,2870,10
250928,02,6,単勝,5,180,
250928,02,6,複勝,5,110,
250928,02,6,複勝,1,130,
250928,02,6,２連単,5-1,840,3
250928,02,6,２連複,1-5,640,3
250928,02,6,拡連複,1-5,190,4
250928,02,6,拡連複,2-5,130,1
250928,02,6,拡連複,1-2,160,2
250928,02,6,３連単,5-1-2,2190,5
250928,02,6,３連複,1-2-5,430,1
250928,02,7,単勝,1,150,
250928,02,7,複勝,1,100,
250928,02,7,複勝,2,190,
250928,02,7,２連単,1-2,230,1
250928,02,7,２連複,1-2,240,1
250928,02,7,拡連複,1-2,140,3
250928,02,7,拡連複,1-4,130,1
250928,02,7,拡連複,2-4,220,4
250928,02,7,３連単,1-2-4,560,1
250928,02,7,３連複,1-2-4,330,1
250928,02,8,単勝,3,160,
250928,02,8,複勝,3,140,
250928,02,8,複勝,4,280,
250928,02,8,２連単,3-4,1110,5
250928,02,8,２連複,3-4,910,6
250928,02,8,拡連複,3-4,340,7
250928,02,8,拡連複,1-3,210,3
250928,02,8,拡連複,1-4,260,4
250928,02,8,３連単,3-4-1,3510,15
250928,02,8,３連複,1-3-4,740,3
250928,02,9,単勝,4,620,
250928,02,9,複勝,4,700,
250928,02,9,複勝,6,1330,
250928,02,9,２連単,4-6,4340,15
250928,02,9,２連複,4-6,1890,8
250928,02,9,拡連複,4-6,830,10
250928,02,9,拡連複,4-5,1560,14
250928,02,9,拡連複,5-6,2200,15
250928,02,9,３連単,4-6-5,21750,64
250928,02,9,３連複,4-5-6,6690,17
250928,02,10,単勝,2,130,
250928,02,10,複勝,2,140,
250928,02,10,複勝,5,300,
250928,02,10,２連単,2-5,530,3
250928,02,10,２連複,2-5,480,2
250928,02,10,拡連複,2-5,120,1
250928,02,10,拡連複,2-6,230,4
250928,02,10,拡連複,5-6,450,9
250928,02,10,３連単,2-5-6,1700,6
250928,02,10,３連複,2-5-6,1020,4
250928,02,11,単勝,1,250,
250928,02,11,複勝,1,300,
250928,02,11,複勝,5,760,
250928,02,11,２連単,1-5,3060,12
250928,02,11,２連複,1-5,1550,7
250928,02,11,拡連複,1-5,750,9
250928,02,11,拡連複,1-2,320,4
250928,02,11,拡連複,2-5,680,8
250928,02,11,３連単,1-5-2,8370,36
250928,02,11,３連複,1-2-5,1530,8
250928,02,12,単勝,1,110,
250928,02,12,複勝,1,120,
250928,02,12,複勝,3,370,
250928,02,12,２連単,1-3,670,3
250928,02,12,２連複,1-3,730,3
250928,02,12,拡連複,1-3,230,3
250928,02,12,拡連複,1-2,130,1
250928,02,12,拡連複,2-3,330,7
250928,02,12,３連単,1-3-2,1580,5
250928,02,12,３連複,1-2-3,530,3
250927,24,1,単勝,3,410,
250927,24,1,複勝,3,140,
250927,24,1,複勝,4,160,
250927,24,1,２連単,3-4,770,1
250927,24,1,２連複,3-4,450,1
250927,24,1,拡連複,3-4,200,2
250927,24,1,拡連複,3-6,380,8
250927,24,1,拡連複,4-6,350,5
250927,24,1,３連単,3-4-6,2210,2
250927,24,1,３連複,3-4-6,930,5
250927,24,2,単勝,1,250,
250927,24,2,複勝,1,170,
250927,24,2,複勝,3,220,
250927,24,2,２連単,1-3,3120,12
250927,24,2,２連複,1-3,2220,8
250927,24,2,拡連複,1-3,760,8
250927,24,2,拡連複,1-4,340,4
250927,24,2,拡連複,3-4,860,11
250927,24,2,３連単,1-3-4,13660,40
250927,24,2,３連複,1-3-4,3840,12
250927,24,3,単勝,3,560,
250927,24,3,複勝,3,350,
250927,24,3,複勝,5,640,
250927,24,3,２連単,3-5,4530,14
250927,24,3,２連複,3-5,2480,9
250927,24,3,拡連複,3-5,590,11
250927,24,3,拡連複,2-3,140,1
250927,24,3,拡連複,2-5,310,6
250927,24,3,３連単,3-5-2,12940,40
250927,24,3,３連複,2-3-5,790,3
250927,24,4,単勝,5,120,
250927,24,4,複勝,5,100,
250927,24,4,複勝,1,120,
250927,24,4,２連単,5-1,470,2
250927,24,4,２連複,1-5,310,2
250927,24,4,拡連複,1-5,130,1
250927,24,4,拡連複,2-5,140,2
250927,24,4,拡連複,1-2,210,5
250927,24,4,３連単,5-1-2,1260,3
250927,24,4,３連複,1-2-5,230,1
250927,24,5,単勝,4,3620,
250927,24,5,複勝,4,660,
250927,24,5,複勝,3,100,
250927,24,5,２連単,4-3,9450,24
250927,24,5,２連複,3-4,2060,9
250927,24,5,拡連複,3-4,410,7
250927,24,5,拡連複,1-4,970,12
250927,24,5,拡連複,1-3,180,2
250927,24,5,３連単,4-3-1,37620,81
250927,24,5,３連複,1-3-4,1730,7
250927,24,6,単勝,3,170,
250927,24,6,複勝,3,100,
250927,24,6,複勝,5,160,
250927,24,6,２連単,3-5,570,3
250927,24,6,２連複,3-5,410,3
250927,24,6,拡連複,3-5,160,1
250927,24,6,拡連複,3-6,570,8
250927,24,6,拡連複,5-6,1860,14
250927,24,6,３連単,3-5-6,4790,17
250927,24,6,３連複,3-5-6,3210,12
250927,24,7,単勝,4,340,
250927,24,7,複勝,4,130,
250927,24,7,複勝,1,110,
250927,24,7,２連単,4-1,850,5
250927,24,7,２連複,1-4,330,2
250927,24,7,拡連複,1-4,160,3
250927,24,7,拡連複,4-6,490,5
250927,24,7,拡連複,1-6,750,9
250927,24,7,３連単,4-1-6,5470,20
250927,24,7,３連複,1-4-6,1540,5
250927,24,8,単勝,3,180,
250927,24,8,複勝,3,110,
250927,24,8,複勝,1,110,
250927,24,8,２連単,3-1,400,2
250927,24,8,２連複,1-3,170,1
250927,24,8,拡連複,1-3,140,1
250927,24,8,拡連複,3-5,540,9
250927,24,8,拡連複,1-5,470,8
250927,24,8,３連単,3-1-5,4250,19
250927,24,8,３連複,1-3-5,1650,7
250927,24,9,単勝,1,360,
250927,24,9,複勝,1,100,
250927,24,9,複勝,2,110,
250927,24,9,２連単,1-2,260,1
250927,24,9,２連複,1-2,120,1
250927,24,9,拡連複,1-2,100,1
250927,24,9,拡連複,1-6,330,7
250927,24,9,拡連複,2-6,200,3
250927,24,9,３連単,1-2-6,1070,4
250927,24,9,３連複,1-2-6,360,2
250927,24,10,単勝,1,120,
250927,24,10,複勝,1,100,
250927,24,10,複勝,3,100,
250927,24,10,２連単,1-3,230,1
250927,24,10,２連複,1-3,190,1
250927,24,10,拡連複,1-3,120,1
250927,24,10,拡連複,1-4,170,2
250927,24,10,拡連複,3-4,230,5
250927,24,10,３連単,1-3-4,530,1
250927,24,10,３連複,1-3-4,250,1
250927,24,11,単勝,1,100,
250927,24,11,複勝,1,100,
250927,24,11,複勝,2,150,
250927,24,11,２連単,1-2,310,2
250927,24,11,２連複,1-2,290,2
250927,24,11,拡連複,1-2,150,1
250927,24,11,拡連複,1-5,510,8
250927,24,11,拡連複,2-5,860,11
250927,24,11,３連単,1-2-5,3110,11
250927,24,11,３連複,1-2-5,1590,8
250927,24,12,単勝,2,520,
250927,24,12,複勝,2,180,
250927,24,12,複勝,1,100,
250927,24,12,２連単,2-1,960,4
250927,24,12,２連複,1-2,150,1
250927,24,12,拡連複,1-2,130,1
250927,24,12,拡連複,2-3,450,7
250927,24,12,拡連複,1-3,160,2
250927,24,12,３連単,2-1-3,5030,20
250927,24,12,３連複,1-2-3,550,2
250927,21,1,単勝,1,140,
250927,21,1,複勝,1,110,
250927,21,1,複勝,3,390,
250927,21,1,２連単,1-3,2260,9
250927,21,1,２連複,1-3,1400,7
250927,21,1,拡連複,1-3,360,7
250927,21,1,拡連複,1-2,260,4
250927,21,1,拡連複,2-3,510,8
250927,21,1,３連単,1-3-2,6320,24
250927,21,1,３連複,1-2-3,1150,5
250927,21,2,単勝,1,160,
250927,21,2,複勝,1,140,
250927,21,2,複勝,5,260,
250927,21,2,２連単,1-5,1570,9
250927,21,2,２連複,1-5,1120,6
250927,21,2,拡連複,1-5,480,8
250927,21,2,拡連複,1-3,400,5
250927,21,2,拡連複,3-5,1100,12
250927,21,2,３連単,1-5-3,8360,29
250927,21,2,３連複,1-3-5,3090,10
250927,21,3,単勝,1,110,
250927,21,3,複勝,1,100,
250927,21,3,複勝,5,130,
250927,21,3,２連単,1-5,270,1
250927,21,3,２連複,1-5,240,1
250927,21,3,拡連複,1-5,130,1
250927,21,3,拡連複,1-3,140,2
250927,21,3,拡連複,3-5,140,3
250927,21,3,３連単,1-5-3,590,2
250927,21,3,３連複,1-3-5,270,1
250927,21,4,単勝,1,140,
250927,21,4,複勝,1,100,
250927,21,4,複勝,5,430,
250927,21,4,２連単,1-5,1200,4
250927,21,4,２連複,1-5,940,5
250927,21,4,拡連複,1-5,340,6
250927,21,4,拡連複,1-2,140,1
250927,21,4,拡連複,2-5,580,10
250927,21,4,３連単,1-5-2,2870,10
250927,21,4,３連複,1-2-5,770,4
250927,21,5,単勝,1,140,
250927,21,5,複勝,1,100,
250927,21,5,複勝,5,110,
250927,21,5,２連単,1-5,230,1
250927,21,5,２連複,1-5,180,1
250927,21,5,拡連複,1-5,100,1
250927,21,5,拡連複,1-2,150,2
250927,21,5,拡連複,2-5,210,4
250927,21,5,３連単,1-5-2,580,1
250927,21,5,３連複,1-2-5,250,1
250927,21,6,単勝,5,850,
250927,21,6,複勝,5,340,
250927,21,6,複勝,4,230,
250927,21,6,２連単,5-4,2980,13
250927,21,6,２連複,4-5,1170,6
250927,21,6,拡連複,4-5,280,5
250927,21,6,拡連複,3-5,230,4
250927,21,6,拡連複,3-4,160,2
250927,21,6,３連単,5-4-3,9450,34
250927,21,6,３連複,3-4-5,1020,4
250927,21,7,単勝,4,320,
250927,21,7,複勝,4,150,
250927,21,7,複勝,5,240,
250927,21,7,２連単,4-5,830,3
250927,21,7,２連複,4-5,600,3
250927,21,7,拡連複,4-5,180,2
250927,21,7,拡連複,1-4,150,1
250927,21,7,拡連複,1-5,200,3
250927,21,7,３連単,4-5-1,2120,7
250927,21,7,３連複,1-4-5,450,1
250927,21,8,単勝,1,240,
250927,21,8,複勝,1,120,
250927,21,8,複勝,6,140,
250927,21,8,２連単,1-6,650,1
250927,21,8,２連複,1-6,390,1
250927,21,8,拡連複,1-6,180,1
250927,21,8,拡連複,1-4,230,4
250927,21,8,拡連複,4-6,300,7
250927,21,8,３連単,1-6-4,1580,3
250927,21,8,３連複,1-4-6,430,1
250927,21,9,単勝,1,190,
250927,21,9,複勝,1,100,
250927,21,9,複勝,5,110,
250927,21,9,２連単,1-5,240,1
250927,21,9,２連複,1-5,220,1
250927,21,9,拡連複,1-5,140,1
250927,21,9,拡連複,1-6,310,5
250927,21,9,拡連複,5-6,440,9
250927,21,9,３連単,1-5-6,1060,3
250927,21,9,３連複,1-5-6,510,2
250927,21,10,単勝,2,180,
250927,21,10,複勝,2,220,
250927,21,10,複勝,3,350,
250927,21,10,２連単,2-3,1030,4
250927,21,10,２連複,2-3,580,3
250927,21,10,拡連複,2-3,210,3
250927,21,10,拡連複,2-5,320,5
250927,21,10,拡連複,3-5,1000,12
250927,21,10,３連単,2-3-5,6710,25
250927,21,10,３連複,2-3-5,3090,11
250927,21,11,単勝,1,110,
250927,21,11,複勝,1,100,
250927,21,11,複勝,6,130,
250927,21,11,２連単,1-6,280,1
250927,21,11,２連複,1-6,290,1
250927,21,11,拡連複,1-6,150,1
250927,21,11,拡連複,1-3,220,3
250927,21,11,拡連複,3-6,250,5
250927,21,11,３連単,1-6-3,1060,2
250927,21,11,３連複,1-3-6,260,1
250927,21,12,単勝,2,2330,
250927,21,12,複勝,2,310,
250927,21,12,複勝,1,100,
250927,21,12,２連単,2-1,2400,7
250927,21,12,２連複,1-2,460,3
250927,21,12,拡連複,1-2,230,3
250927,21,12,拡連複,2-4,720,11
250927,21,12,拡連複,1-4,170,2
250927,21,12,３連単,2-1-4,11500,27
250927,21,12,３連複,1-2-4,1050,4
250927,17,1,単勝,1,150,
250927,17,1,複勝,1,130,
250927,17,1,複勝,3,260,
250927,17,1,２連単,1-3,390,1
250927,17,1,２連複,1-3,410,2
250927,17,1,拡連複,1-3,210,3
250927,17,1,拡連複,1-5,330,5
250927,17,1,拡連複,3-5,610,10
250927,17,1,３連単,1-3-5,2010,7
250927,17,1,３連複,1-3-5,1090,5
250927,17,2,単勝,1,130,
250927,17,2,複勝,1,100,
250927,17,2,複勝,4,130,
250927,17,2,２連単,1-4,430,2
250927,17,2,２連複,1-4,350,2
250927,17,2,拡連複,1-4,170,2
250927,17,2,拡連複,1-3,160,1
250927,17,2,拡連複,3-4,430,9
250927,17,2,３連単,1-4-3,1800,6
250927,17,2,３連複,1-3-4,700,3
250927,17,3,単勝,4,570,
250927,17,3,複勝,4,310,
250927,17,3,複勝,2,180,
250927,17,3,２連単,4-2,2260,10
250927,17,3,２連複,2-4,750,4
250927,17,3,拡連複,2-4,290,4
250927,17,3,拡連複,3-4,340,8
250927,17,3,拡連複,2-3,260,2
250927,17,3,３連単,4-2-3,11030,50
250927,17,3,３連複,2-3-4,970,4
250927,17,4,単勝,1,130,
250927,17,4,複勝,1,100,
250927,17,4,複勝,2,360,
250927,17,4,２連単,1-2,350,1
250927,17,4,２連複,1-2,360,3
250927,17,4,拡連複,1-2,150,2
250927,17,4,拡連複,1-4,100,1
250927,17,4,拡連複,2-4,220,4
250927,17,4,３連単,1-2-4,1020,2
250927,17,4,３連複,1-2-4,460,3
250927,17,5,単勝,1,140,
250927,17,5,複勝,1,100,
250927,17,5,複勝,4,230,
250927,17,5,２連単,1-4,620,3
250927,17,5,２連複,1-4,460,3
250927,17,5,拡連複,1-4,220,2
250927,17,5,拡連複,1-6,590,11
250927,17,5,拡連複,4-6,760,12
250927,17,5,３連単,1-4-6,3310,13
250927,17,5,３連複,1-4-6,1760,8
250927,17,6,単勝,1,100,
250927,17,6,複勝,1,110,
250927,17,6,複勝,2,340,
250927,17,6,２連単,1-2,400,2
250927,17,6,２連複,1-2,330,1
250927,17,6,拡連複,1-2,230,4
250927,17,6,拡連複,1-4,200,2
250927,17,6,拡連複,2-4,360,8
250927,17,6,３連単,1-2-4,1090,3
250927,17,6,３連複,1-2-4,540,3
250927,17,7,単勝,3,380,
250927,17,7,複勝,3,240,
250927,17,7,複勝,4,240,
250927,17,7,２連単,3-4,2280,7
250927,17,7,２連複,3-4,1220,4
250927,17,7,拡連複,3-4,250,5
250927,17,7,拡連複,1-3,150,1
250927,17,7,拡連複,1-4,160,3
250927,17,7,３連単,3-4-1,3880,13
250927,17,7,３連複,1-3-4,320,1
250927,17,8,単勝,1,100,
250927,17,8,複勝,1,120,
250927,17,8,複勝,3,100,
250927,17,8,２連単,1-3,370,1
250927,17,8,２連複,1-3,230,1
250927,17,8,拡連複,1-3,160,1
250927,17,8,拡連複,1-4,220,4
250927,17,8,拡連複,3-4,290,6
250927,17,8,３連単,1-3-4,900,2
250927,17,8,３連複,1-3-4,470,2
250927,17,9,単勝,4,640,
250927,17,9,複勝,4,360,
250927,17,9,複勝,2,440,
250927,17,9,２連単,4-2,4650,13
250927,17,9,２連複,2-4,1970,5
250927,17,9,拡連複,2-4,380,5
250927,17,9,拡連複,4-6,1030,12
250927,17,9,拡連複,2-6,1830,15
250927,17,9,３連単,4-2-6,35140,74
250927,17,9,３連複,2-4-6,7470,18
250927,17,10,単勝,5,1180,
250927,17,10,複勝,5,1830,
250927,17,10,複勝,6,2700,
250927,17,10,２連単,5-6,7230,10
250927,17,10,２連複,5-6,4340,9
250927,17,10,拡連複,5-6,880,12
250927,17,10,拡連複,1-5,240,3
250927,17,10,拡連複,1-6,430,7
250927,17,10,３連単,5-6-1,18540,34
250927,17,10,３連複,1-5-6,1430,8
250927,17,11,単勝,1,150,
250927,17,11,複勝,1,110,
250927,17,11,複勝,2,130,
250927,17,11,２連単,1-2,320,1
250927,17,11,２連複,1-2,250,1
250927,17,11,拡連複,1-2,140,1
250927,17,11,拡連複,1-4,180,3
250927,17,11,拡連複,2-4,200,5
250927,17,11,３連単,1-2-4,1110,3
250927,17,11,３連複,1-2-4,470,2
250927,17,12,単勝,1,110,
250927,17,12,複勝,1,100,
250927,17,12,複勝,4,140,
250927,17,12,２連単,1-4,540,3
250927,17,12,２連複,1-4,450,3
250927,17,12,拡連複,1-4,150,2
250927,17,12,拡連複,1-2,120,1
250927,17,12,拡連複,2-4,270,4
250927,17,12,３連単,1-4-2,1400,5
250927,17,12,３連複,1-2-4,420,2
250927,15,1,単勝,3,420,
250927,15,1,複勝,3,390,
250927,15,1,複勝,6,440,
250927,15,1,２連単,3-6,4450,17
250927,15,1,２連複,3-6,2950,11
250927,15,1,拡連複,3-6,1120,14
250927,15,1,拡連複,1-3,230,3
250927,15,1,拡連複,1-6,980,12
250927,15,1,３連単,3-6-1,24950,75
250927,15,1,３連複,1-3-6,3890,15
250927,15,2,単勝,2,410,
250927,15,2,複勝,2,220,
250927,15,2,複勝,1,110,
250927,15,2,２連単,2-1,840,3
250927,15,2,２連複,1-2,530,2
250927,15,2,拡連複,1-2,210,2
250927,15,2,拡連複,2-5,120,1
250927,15,2,拡連複,1-5,320,8
250927,15,2,３連単,2-1-5,1960,2
250927,15,2,３連複,1-2-5,510,1
250927,15,3,単勝,2,210,
250927,15,3,複勝,2,180,
250927,15,3,複勝,1,160,
250927,15,3,２連単,2-1,560,1
250927,15,3,２連複,1-2,360,2
250927,15,3,拡連複,1-2,150,1
250927,15,3,拡連複,2-5,510,8
250927,15,3,拡連複,1-5,540,9
250927,15,3,３連単,2-1-5,8460,33
250927,15,3,３連複,1-2-5,2550,9
250927,15,4,単勝,2,890,
250927,15,4,複勝,2,160,
250927,15,4,複勝,5,600,
250927,15,4,２連単,2-5,1690,6
250927,15,4,２連複,2-5,1270,5
250927,15,4,拡連複,2-5,330,4
250927,15,4,拡連複,2-3,220,2
250927,15,4,拡連複,3-5,1100,12
250927,15,4,３連単,2-5-3,7180,31
250927,15,4,３連複,2-3-5,1510,7
250927,15,5,単勝,2,730,
250927,15,5,複勝,2,460,
250927,15,5,複勝,4,260,
250927,15,5,２連単,2-4,1790,11
250927,15,5,２連複,2-4,1160,7
250927,15,5,拡連複,2-4,280,7
250927,15,5,拡連複,1-2,440,10
250927,15,5,拡連複,1-4,180,1
250927,15,5,３連単,2-4-1,8560,42
250927,15,5,３連複,1-2-4,710,4
250927,15,6,単勝,1,210,
250927,15,6,複勝,1,100,
250927,15,6,複勝,4,1760,
250927,15,6,２連単,1-4,1950,7
250927,15,6,２連複,1-4,2100,6
250927,15,6,拡連複,1-4,390,6
250927,15,6,拡連複,1-3,130,1
250927,15,6,拡連複,3-4,530,10
250927,15,6,３連単,1-4-3,9260,30
250927,15,6,３連複,1-3-4,1160,5
250927,15,7,単勝,2,100,
250927,15,7,複勝,2,100,
250927,15,7,複勝,3,250,
250927,15,7,２連単,2-3,500,3
250927,15,7,２連複,2-3,420,2
250927,15,7,拡連複,2-3,170,2
250927,15,7,拡連複,2-5,130,1
250927,15,7,拡連複,3-5,240,5
250927,15,7,３連単,2-3-5,880,1
250927,15,7,３連複,2-3-5,340,2
250927,15,8,単勝,1,190,
250927,15,8,複勝,1,110,
250927,15,8,複勝,3,100,
250927,15,8,２連単,1-3,200,1
250927,15,8,２連複,1-3,130,1
250927,15,8,拡連複,1-3,120,1
250927,15,8,拡連複,1-5,180,2
250927,15,8,拡連複,3-5,190,4
250927,15,8,３連単,1-3-5,530,1
250927,15,8,３連複,1-3-5,250,1
250927,15,9,単勝,2,440,
250927,15,9,複勝,2,100,
250927,15,9,複勝,3,270,
250927,15,9,２連単,2-3,2070,9
250927,15,9,２連複,2-3,750,5
250927,15,9,拡連複,2-3,260,5
250927,15,9,拡連複,2-6,240,4
250927,15,9,拡連複,3-6,300,6
250927,15,9,３連単,2-3-6,5060,20
250927,15,9,３連複,2-3-6,1140,4
250927,15,10,単勝,1,110,
250927,15,10,複勝,1,100,
250927,15,10,複勝,2,100,
250927,15,10,２連単,1-2,220,1
250927,15,10,２連複,1-2,180,1
250927,15,10,拡連複,1-2,110,1
250927,15,10,拡連複,1-3,150,3
250927,15,10,拡連複,2-3,130,2
250927,15,10,３連単,1-2-3,540,1
250927,15,10,３連複,1-2-3,290,1
250927,15,11,単勝,3,350,
250927,15,11,複勝,3,200,
250927,15,11,複勝,1,100,
250927,15,11,２連単,3-1,1590,5
250927,15,11,２連複,1-3,240,1
250927,15,11,拡連複,1-3,210,3
250927,15,11,拡連複,3-5,810,9
250927,15,11,拡連複,1-5,380,7
250927,15,11,３連単,3-1-5,6130,20
250927,15,11,３連複,1-3-5,1140,5
250927,15,12,単勝,1,110,
250927,15,12,複勝,1,100,
250927,15,12,複勝,3,250,
250927,15,12,２連単,1-3,360,2
250927,15,12,２連複,1-3,390,2
250927,15,12,拡連複,1-3,160,2
250927,15,12,拡連複,1-5,440,7
250927,15,12,拡連複,3-5,1010,10
250927,15,12,３連単,1-3-5,2310,9
250927,15,12,３連複,1-3-5,1270,6
250927,12,1,単勝,1,180,
250927,12,1,複勝,1,160,
250927,12,1,複勝,3,350,
250927,12,1,２連単,1-3,910,4
250927,12,1,２連複,1-3,910,4
250927,12,1,拡連複,1-3,250,6
250927,12,1,拡連複,1-2,120,1
250927,12,1,拡連複,2-3,200,4
250927,12,1,３連単,1-3-2,2280,9
250927,12,1,３連複,1-2-3,340,2
250927,12,2,単勝,2,290,
250927,12,2,複勝,2,100,
250927,12,2,複勝,1,160,
250927,12,2,２連単,2-1,920,5
250927,12,2,２連複,1-2,370,2
250927,12,2,拡連複,1-2,210,4
250927,12,2,拡連複,2-5,140,2
