hd,jcd,rno,waku,toban,grade,localWin,motor2
20250724,13,12,6,4441,A1,6.85,20.43
20250724,22,1,1,4677,A1,6.91,21.79
20250724,22,1,2,5065,B1,4.74,29.89
20250724,22,1,3,3293,B1,4.44,35.82
20250724,22,1,4,4010,B2,3.35,31.17
20250724,22,1,5,5262,B1,4.15,31.68
20250724,22,1,6,5298,B1,3.50,29.33
20250724,22,2,1,4950,B1,5.50,36.76
20250724,22,2,2,5120,B1,5.90,26.67
20250724,22,2,3,4603,A2,4.95,25.56
20250724,22,2,4,3567,B1,4.49,34.38
20250724,22,2,5,4241,A2,5.12,36.36
20250724,22,2,6,5033,B1,5.10,21.54
20250724,22,3,1,4944,B1,4.67,33.70
20250724,22,3,2,5063,B1,5.11,43.42
20250724,22,3,3,3822,A1,6.00,35.63
20250724,22,3,4,4789,B1,0.00,32.69
20250724,22,3,5,4007,B1,4.91,12.31
20250724,22,3,6,5369,B2,1.38,38.57
20250724,22,4,1,3882,B1,4.86,30.21
20250724,22,4,2,3989,B1,4.70,32.05
20250724,22,4,3,4155,A2,6.69,27.16
20250724,22,4,4,4969,B1,4.80,31.18
20250724,22,4,5,4409,A2,6.10,36.76
20250724,22,4,6,4051,A1,6.65,31.65
20250724,22,5,1,5262,B1,4.15,31.68
20250724,22,5,2,4027,A2,6.02,28.71
20250724,22,5,3,4319,A2,5.74,23.88
20250724,22,5,4,4237,A1,7.38,32.89
20250724,22,5,5,5178,B1,4.00,16.67
20250724,22,5,6,3701,B1,3.36,29.73
20250724,22,6,1,3567,B1,4.49,34.38
20250724,22,6,2,4010,B2,3.35,31.17
20250724,22,6,3,5263,B2,3.41,28.57
20250724,22,6,4,4074,A1,5.40,23.53
20250724,22,6,5,4704,A1,6.36,26.67
20250724,22,6,6,4060,B1,4.72,30.93
20250724,22,7,1,4603,A2,4.95,25.56
20250724,22,7,2,3293,B1,4.44,35.82
20250724,22,7,3,4529,A2,6.50,26.39
20250724,22,7,4,4944,B1,4.67,33.70
20250724,22,7,5,5158,A2,3.39,27.63
20250724,22,7,6,4498,B1,5.51,14.49
20250724,22,8,1,4241,A2,5.12,36.36
20250724,22,8,2,3532,A1,5.09,29.49
20250724,22,8,3,3587,B1,4.40,38.94
20250724,22,8,4,4677,A1,6.91,21.79
20250724,22,8,5,5063,B1,5.11,43.42
20250724,22,8,6,3578,B1,4.43,8.89
20250724,22,9,1,3582,A2,6.12,31.67
20250724,22,9,2,4950,B1,5.50,36.76
20250724,22,9,3,4051,A1,6.65,31.65
20250724,22,9,4,5065,B1,4.74,29.89
20250724,22,9,5,4887,A2,3.80,30.67
20250724,22,9,6,4319,A2,5.74,23.88
20250724,22,10,1,4134,A1,5.75,26.23
20250724,22,10,2,4155,A2,6.69,27.16
20250724,22,10,3,5298,B1,3.50,29.33
20250724,22,10,4,5120,B1,5.90,26.67
20250724,22,10,5,4027,A2,6.02,28.71
20250724,22,10,6,4074,A1,5.40,23.53
20250724,22,11,1,4736,A2,6.57,36.14
20250724,22,11,2,5158,A2,3.39,27.63
20250724,22,11,3,4969,B1,4.80,31.18
20250724,22,11,4,5178,B1,4.00,16.67
20250724,22,11,5,4060,B1,4.72,30.93
20250724,22,11,6,3822,A1,6.00,35.63
20250724,22,12,1,4237,A1,7.38,32.89
20250724,22,12,2,4704,A1,6.36,26.67
20250724,22,12,3,4409,A2,6.10,36.76
20250724,22,12,4,4007,B1,4.91,12.31
20250724,22,12,5,3532,A1,5.09,29.49
20250724,22,12,6,4529,A2,6.50,26.39
20250725,12,1,1,4263,A1,5.57,37.88
20250725,12,1,2,4258,B1,4.26,29.69
20250725,12,1,3,4175,B1,0.00,18.18
20250725,12,1,4,4152,B1,5.46,35.48
20250725,12,1,5,4695,B1,0.00,45.45
20250725,12,1,6,5126,A2,4.43,42.42
20250725,12,2,1,4382,B1,4.84,28.13
20250725,12,2,2,4960,A2,6.00,43.75
20250725,12,2,3,3566,B1,5.45,41.79
20250725,12,2,4,4202,B1,4.64,22.22
20250725,12,2,5,5000,B1,6.06,58.21
20250725,12,2,6,4044,A1,6.75,27.42
20250725,12,3,1,4959,A1,6.73,31.25
20250725,12,3,2,4557,A2,5.33,33.33
20250725,12,3,3,3563,B1,5.59,38.46
20250725,12,3,4,3977,B1,4.66,38.71
20250725,12,3,5,4526,A2,7.17,35.48
20250725,12,3,6,5075,A2,5.86,42.42
20250725,12,4,1,4472,A1,6.78,34.38
20250725,12,4,2,4895,B1,4.98,50.00
20250725,12,4,3,3385,B1,4.76,24.19
20250725,12,4,4,4196,B1,7.00,27.69
20250725,12,4,5,4361,A1,6.76,39.39
20250725,12,4,6,5091,A2,4.00,46.77
20250725,12,5,1,4061,A1,6.68,25.37
20250725,12,5,2,4834,B1,4.56,31.25
20250725,12,5,3,5071,B1,0.00,28.57
20250725,12,5,4,4423,B1,3.63,39.68
20250725,12,5,5,3690,B1,5.13,23.81
20250725,12,5,6,4012,A2,5.51,30.16
20250725,12,6,1,4446,A1,6.53,29.51
20250725,12,6,2,4540,B1,5.89,31.82
20250725,12,6,3,4156,A2,6.27,29.03
20250725,12,6,4,5092,B1,0.00,35.48
20250725,12,6,5,4258,B1,4.26,29.69
20250725,12,6,6,4171,A1,6.42,43.75
20250725,12,7,1,4509,A1,6.50,44.12
20250725,12,7,2,3907,B1,7.31,31.34
20250725,12,7,3,5075,A2,5.86,42.42
20250725,12,7,4,3892,B1,6.52,24.19
20250725,12,7,5,4962,A2,5.10,37.88
20250725,12,7,6,4702,A1,6.00,35.82
20250725,12,8,1,5002,A1,0.00,49.09
20250725,12,8,2,4925,A2,5.45,20.63
20250725,12,8,3,4152,B1,5.46,35.48
20250725,12,8,4,4159,A2,7.14,18.18
20250725,12,8,5,4273,B1,4.08,41.94
20250725,12,8,6,4570,A1,6.46,45.16
20250725,12,9,1,4012,A2,5.51,30.16
20250725,12,9,2,4361,A1,6.76,39.39
20250725,12,9,3,3977,B1,4.66,38.71
20250725,12,9,4,4472,A1,6.78,34.38
20250725,12,9,5,4061,A1,6.68,25.37
20250725,12,9,6,3563,B1,5.59,38.46
20250725,12,10,1,4171,A1,6.42,43.75
20250725,12,10,2,5126,A2,4.43,42.42
20250725,12,10,3,5092,B1,0.00,35.48
20250725,12,10,4,4263,A1,5.57,37.88
20250725,12,10,5,4960,A2,6.00,43.75
20250725,12,10,6,3385,B1,4.76,24.19
20250725,12,11,1,4702,A1,6.00,35.82
20250725,12,11,2,4446,A1,6.53,29.51
20250725,12,11,3,4044,A1,6.75,27.42
20250725,12,11,4,5091,A2,4.00,46.77
20250725,12,11,5,4959,A1,6.73,31.25
20250725,12,11,6,4509,A1,6.50,44.12
20250725,12,12,1,4570,A1,6.46,45.16
20250725,12,12,2,4526,A2,7.17,35.48
20250725,12,12,3,4196,B1,7.00,27.69
20250725,12,12,4,4382,B1,4.84,28.13
20250725,12,12,5,4540,B1,5.89,31.82
20250725,12,12,6,5002,A1,0.00,49.09
20250725,13,1,1,5317,B1,0.00,25.81
20250725,13,1,2,4866,B1,4.06,31.37
20250725,13,1,3,4824,A2,7.15,22.92
20250725,13,1,4,3652,B1,3.45,34.69
20250725,13,1,5,4905,B1,3.69,31.68
20250725,13,1,6,4811,B1,5.10,32.32
20250725,13,2,1,4410,B1,5.76,45.83
20250725,13,2,2,4808,A2,7.00,26.53
20250725,13,2,3,4902,B1,5.06,21.79
20250725,13,2,4,5277,B1,4.70,24.74
20250725,13,2,5,3929,B1,4.54,24.10
20250725,13,2,6,5367,B2,0.89,41.18
20250725,13,3,1,5264,B1,3.09,32.29
20250725,13,3,2,4978,B1,4.89,18.48
20250725,13,3,3,3908,A1,7.06,12.50
20250725,13,3,4,4641,B1,3.86,40.82
20250725,13,3,5,4462,B1,4.63,36.36
20250725,13,3,6,5061,B1,1.14,41.41
20250725,13,4,1,4981,B1,5.50,35.64
20250725,13,4,2,4269,A1,6.52,32.63
20250725,13,4,3,4349,B1,4.40,31.91
20250725,13,4,4,4474,B1,4.26,34.38
20250725,13,4,5,4766,B1,4.35,31.87
20250725,13,4,6,4216,A2,7.12,33.01
20250725,13,5,1,5138,B1,3.13,21.28
20250725,13,5,2,4933,A1,6.16,43.56
20250725,13,5,3,4560,A1,5.71,24.49
20250725,13,5,4,4289,B1,5.38,26.53
20250725,13,5,5,5358,B1,0.00,36.00
20250725,13,5,6,3809,B1,4.50,44.66
20250725,13,6,1,4154,A2,3.00,31.68
20250725,13,6,2,4905,B1,3.69,31.68
20250725,13,6,3,5277,B1,4.70,24.74
20250725,13,6,4,4067,A1,6.26,38.24
20250725,13,6,5,3527,B1,5.18,35.35
20250725,13,6,6,4343,B1,4.19,33.33
20250725,13,7,1,4283,B1,3.90,32.00
20250725,13,7,2,4469,A2,5.23,24.75
20250725,13,7,3,4462,B1,4.63,36.36
20250725,13,7,4,4441,A1,6.85,20.43
20250725,13,7,5,4866,B1,4.06,31.37
20250725,13,7,6,3572,A2,5.84,29.13
20250725,13,8,1,3652,B1,3.45,34.69
20250725,13,8,2,4506,A2,6.43,35.35
20250725,13,8,3,4948,B1,5.58,30.93
20250725,13,8,4,4269,A1,6.52,32.63
20250725,13,8,5,5367,B2,0.89,41.18
20250725,13,8,6,4184,A1,6.66,40.59
20250725,13,9,1,3908,A1,7.06,12.50
20250725,13,9,2,4930,A2,4.84,41.24
20250725,13,9,3,4004,B1,4.57,32.04
20250725,13,9,4,4349,B1,4.40,31.91
20250725,13,9,5,4902,B1,5.06,21.79
20250725,13,9,6,4824,A2,7.15,22.92
20250725,13,10,1,4133,A2,6.20,22.83
20250725,13,10,2,5061,B1,1.14,41.41
20250725,13,10,3,4474,B1,4.26,34.38
20250725,13,10,4,5317,B1,0.00,25.81
20250725,13,10,5,4760,A1,8.10,47.52
20250725,13,10,6,4560,A1,5.71,24.49
20250725,13,11,1,4067,A1,6.26,38.24
20250725,13,11,2,4811,B1,5.10,32.32
20250725,13,11,3,5138,B1,3.13,21.28
20250725,13,11,4,4216,A2,7.12,33.01
20250725,13,11,5,4641,B1,3.86,40.82
20250725,13,11,6,4808,A2,7.00,26.53
20250725,13,12,1,4933,A1,6.16,43.56
20250725,13,12,2,3929,B1,4.54,24.10
20250725,13,12,3,4627,A2,6.00,46.46
20250725,13,12,4,4469,A2,5.23,24.75
20250725,13,12,5,4154,A2,3.00,31.68
20250725,13,12,6,4978,B1,4.89,18.48
20250725,22,1,1,4074,A1,5.40,23.53
20250725,22,1,2,4007,B1,4.91,12.31
20250725,22,1,3,3882,B1,4.86,30.21
20250725,22,1,4,5263,B2,3.41,28.57
20250725,22,1,5,3701,B1,3.36,29.73
20250725,22,1,6,5369,B2,1.38,38.57
20250725,22,2,1,5298,B1,3.50,29.33
20250725,22,2,2,5033,B1,5.10,21.54
20250725,22,2,3,3567,B1,4.49,34.38
20250725,22,2,4,5063,B1,5.11,43.42
20250725,22,2,5,4944,B1,4.67,33.70
20250725,22,2,6,3587,B1,4.40,38.94
20250725,22,3,1,5120,B1,5.90,26.67
20250725,22,3,2,4498,B1,5.51,14.49
20250725,22,3,3,4134,A1,5.75,26.23
20250725,22,3,4,4060,B1,4.72,30.93
20250725,22,3,5,3989,B1,4.70,32.05
20250725,22,3,6,4950,B1,5.50,36.76
20250725,22,4,1,3578,B1,4.43,8.89
20250725,22,4,2,4409,A2,6.10,36.76
20250725,22,4,3,4789,B1,0.00,32.69
20250725,22,4,4,5262,B1,4.15,31.68
20250725,22,4,5,4155,A2,6.69,27.16
20250725,22,4,6,5065,B1,4.74,29.89
20250725,22,5,1,3293,B1,4.44,35.82
20250725,22,5,2,4319,A2,5.74,23.88
20250725,22,5,3,4010,B2,3.35,31.17
20250725,22,5,4,3582,A2,6.12,31.67
20250725,22,5,5,5369,B2,1.38,38.57
20250725,22,5,6,4736,A2,6.57,36.14
20250725,22,6,1,5263,B2,3.41,28.57
20250725,22,6,2,4603,A2,4.95,25.56
20250725,22,6,3,5178,B1,4.00,16.67
20250725,22,6,4,5298,B1,3.50,29.33
20250725,22,6,5,4529,A2,6.50,26.39
20250725,22,6,6,3532,A1,5.09,29.49
20250725,22,7,1,5063,B1,5.11,43.42
20250725,22,7,2,4969,B1,4.80,31.18
20250725,22,7,3,3701,B1,3.36,29.73
20250725,22,7,4,4498,B1,5.51,14.49
20250725,22,7,5,4704,A1,6.36,26.67
20250725,22,7,6,4887,A2,3.80,30.67
20250725,22,8,1,4027,A2,6.02,28.71
20250725,22,8,2,4060,B1,4.72,30.93
20250725,22,8,3,5033,B1,5.10,21.54
20250725,22,8,4,3578,B1,4.43,8.89
20250725,22,8,5,3822,A1,6.00,35.63
20250725,22,8,6,4241,A2,5.12,36.36
20250725,22,9,1,4051,A1,6.65,31.65
20250725,22,9,2,3582,A2,6.12,31.67
20250725,22,9,3,4007,B1,4.91,12.31
20250725,22,9,4,3587,B1,4.40,38.94
20250725,22,9,5,5120,B1,5.90,26.67
20250725,22,9,6,4409,A2,6.10,36.76
20250725,22,10,1,4529,A2,6.50,26.39
20250725,22,10,2,4237,A1,7.38,32.89
20250725,22,10,3,4944,B1,4.67,33.70
20250725,22,10,4,3882,B1,4.86,30.21
20250725,22,10,5,4319,A2,5.74,23.88
20250725,22,10,6,4134,A1,5.75,26.23
20250725,22,11,1,4155,A2,6.69,27.16
20250725,22,11,2,4704,A1,6.36,26.67
20250725,22,11,3,4950,B1,5.50,36.76
20250725,22,11,4,3532,A1,5.09,29.49
20250725,22,11,5,3293,B1,4.44,35.82
20250725,22,11,6,4677,A1,6.91,21.79
20250725,22,12,1,3822,A1,6.00,35.63
20250725,22,12,2,4887,A2,3.80,30.67
20250725,22,12,3,4736,A2,6.57,36.14
20250725,22,12,4,4603,A2,4.95,25.56
20250725,22,12,5,4074,A1,5.40,23.53
20250725,22,12,6,4789,B1,0.00,32.69
20250726,12,1,1,4925,A2,5.45,20.63
20250726,12,1,2,3892,B1,6.52,24.19
20250726,12,1,3,4423,B1,3.63,39.68
20250726,12,1,4,4557,A2,5.33,33.33
20250726,12,1,5,3566,B1,5.45,41.79
20250726,12,1,6,5071,B1,0.00,28.57
20250726,12,2,1,4156,A2,6.27,29.03
20250726,12,2,2,3690,B1,5.13,23.81
20250726,12,2,3,4834,B1,4.56,31.25
20250726,12,2,4,4273,B1,4.08,41.94
20250726,12,2,5,4382,B1,4.84,28.13
20250726,12,2,6,4962,A2,5.10,37.88
20250726,12,3,1,3385,B1,4.76,24.19
20250726,12,3,2,3563,B1,5.59,38.46
20250726,12,3,3,5002,A1,0.00,49.09
20250726,12,3,4,5000,B1,6.06,58.21
20250726,12,3,5,4152,B1,5.46,35.48
20250726,12,3,6,4263,A1,5.57,37.88
20250726,12,4,1,3977,B1,4.66,38.71
20250726,12,4,2,4159,A2,7.14,18.18
20250726,12,4,3,4509,A1,6.50,44.12
20250726,12,4,4,4540,B1,5.89,31.82
20250726,12,4,5,4202,B1,4.64,22.22
20250726,12,4,6,4175,B1,0.00,18.18
20250726,12,5,1,5091,A2,4.00,46.77
20250726,12,5,2,4695,B1,0.00,45.45
20250726,12,5,3,4895,B1,4.98,50.00
20250726,12,5,4,4258,B1,4.26,29.69
20250726,12,5,5,3907,B1,7.31,31.34
20250726,12,5,6,4044,A1,6.75,27.42
20250726,12,6,1,4361,A1,6.76,39.39
20250726,12,6,2,3566,B1,5.45,41.79
20250726,12,6,3,4526,A2,7.17,35.48
20250726,12,6,4,4834,B1,4.56,31.25
20250726,12,6,5,4196,B1,7.00,27.69
20250726,12,6,6,4960,A2,6.00,43.75
20250726,12,7,1,5126,A2,4.43,42.42
20250726,12,7,2,4273,B1,4.08,41.94
20250726,12,7,3,4557,A2,5.33,33.33
20250726,12,7,4,3690,B1,5.13,23.81
20250726,12,7,5,3892,B1,6.52,24.19
20250726,12,7,6,4446,A1,6.53,29.51
20250726,12,8,1,5075,A2,5.86,42.42
20250726,12,8,2,5071,B1,0.00,28.57
20250726,12,8,3,4202,B1,4.64,22.22
20250726,12,8,4,4570,A1,6.46,45.16
20250726,12,8,5,4423,B1,3.63,39.68
20250726,12,8,6,4156,A2,6.27,29.03
20250726,12,9,1,4962,A2,5.10,37.88
20250726,12,9,2,4382,B1,4.84,28.13
20250726,12,9,3,5000,B1,6.06,58.21
20250726,12,9,4,5002,A1,0.00,49.09
20250726,12,9,5,4895,B1,4.98,50.00
20250726,12,9,6,4159,A2,7.14,18.18
20250726,12,10,1,4960,A2,6.00,43.75
20250726,12,10,2,4361,A1,6.76,39.39
20250726,12,10,3,3977,B1,4.66,38.71
20250726,12,10,4,3385,B1,4.76,24.19
20250726,12,10,5,5091,A2,4.00,46.77
20250726,12,10,6,3563,B1,5.59,38.46
20250726,12,11,1,4044,A1,6.75,27.42
20250726,12,11,2,5126,A2,4.43,42.42
20250726,12,11,3,4446,A1,6.53,29.51
20250726,12,11,4,4509,A1,6.50,44.12
20250726,12,11,5,4263,A1,5.57,37.88
20250726,12,11,6,4925,A2,5.45,20.63
20250726,12,12,1,4702,A1,6.00,35.82
20250726,12,12,2,4171,A1,6.42,43.75
20250726,12,12,3,4012,A2,5.51,30.16
20250726,12,12,4,5092,B1,0.00,35.48
20250726,12,12,5,4472,A1,6.78,34.38
20250726,12,12,6,4959,A1,6.73,31.25
20250726,13,1,1,5358,B1,0.00,36.00
20250726,13,1,2,4462,B1,4.63,36.36
20250726,13,1,3,4216,A2,7.12,33.01
20250726,13,1,4,4004,B1,4.57,32.04
20250726,13,1,5,5138,B1,3.13,21.28
20250726,13,1,6,5264,B1,3.09,32.29
20250726,13,2,1,3527,B1,5.18,35.35
20250726,13,2,2,3652,B1,3.45,34.69
20250726,13,2,3,4766,B1,4.35,31.87
20250726,13,2,4,4627,A2,6.00,46.46
20250726,13,2,5,4469,A2,5.23,24.75
20250726,13,2,6,4866,B1,4.06,31.37
20250726,13,3,1,4349,B1,4.40,31.91
20250726,13,3,2,4948,B1,5.58,30.93
20250726,13,3,3,4154,A2,3.00,31.68
20250726,13,3,4,4811,B1,5.10,32.32
20250726,13,3,5,4930,A2,4.84,41.24
20250726,13,3,6,5277,B1,4.70,24.74
20250726,13,4,1,4641,B1,3.86,40.82
20250726,13,4,2,3572,A2,5.84,29.13
20250726,13,4,3,4343,B1,4.19,33.33
20250726,13,4,4,4981,B1,5.50,35.64
20250726,13,4,5,5317,B1,0.00,25.81
20250726,13,4,6,4760,A1,8.10,47.52
20250726,13,5,1,4474,B1,4.26,34.38
20250726,13,5,2,4289,B1,5.38,26.53
20250726,13,5,3,4441,A1,6.85,20.43
20250726,13,5,4,5061,B1,1.14,41.41
20250726,13,5,5,4808,A2,7.00,26.53
20250726,13,5,6,4506,A2,6.43,35.35
20250726,13,6,1,4560,A1,5.71,24.49
20250726,13,6,2,3809,B1,4.50,44.66
20250726,13,6,3,4978,B1,4.89,18.48
20250726,13,6,4,4184,A1,6.66,40.59
20250726,13,6,5,5264,B1,3.09,32.29
20250726,13,6,6,5367,B2,0.89,41.18
20250726,13,7,1,4462,B1,4.63,36.36
20250726,13,7,2,4349,B1,4.40,31.91
20250726,13,7,3,4067,A1,6.26,38.24
20250726,13,7,4,4902,B1,5.06,21.79
20250726,13,7,5,4627,A2,6.00,46.46
20250726,13,7,6,3929,B1,4.54,24.10
20250726,13,8,1,4905,B1,3.69,31.68
20250726,13,8,2,4133,A2,6.20,22.83
20250726,13,8,3,5317,B1,0.00,25.81
20250726,13,8,4,4283,B1,3.90,32.00
20250726,13,8,5,4216,A2,7.12,33.01
20250726,13,8,6,3908,A1,7.06,12.50
20250726,13,9,1,4808,A2,7.00,26.53
20250726,13,9,2,5358,B1,0.00,36.00
20250726,13,9,3,4641,B1,3.86,40.82
20250726,13,9,4,4410,B1,5.76,45.83
20250726,13,9,5,4824,A2,7.15,22.92
20250726,13,9,6,4933,A1,6.16,43.56
20250726,13,10,1,4469,A2,5.23,24.75
20250726,13,10,2,4760,A1,8.10,47.52
20250726,13,10,3,3809,B1,4.50,44.66
20250726,13,10,4,5138,B1,3.13,21.28
20250726,13,10,5,4474,B1,4.26,34.38
20250726,13,10,6,4154,A2,3.00,31.68
20250726,13,11,1,4441,A1,6.85,20.43
20250726,13,11,2,4766,B1,4.35,31.87
20250726,13,11,3,3572,A2,5.84,29.13
20250726,13,11,4,4560,A1,5.71,24.49
20250726,13,11,5,4004,B1,4.57,32.04
20250726,13,11,6,4948,B1,5.58,30.93
20250726,13,12,1,4184,A1,6.66,40.59
20250726,13,12,2,4981,B1,5.50,35.64
20250726,13,12,3,3527,B1,5.18,35.35
20250726,13,12,4,4133,A2,6.20,22.83
20250726,13,12,5,4506,A2,6.43,35.35
20250726,13,12,6,4930,A2,4.84,41.24
20250726,22,1,1,4736,A2,6.57,36.14
20250726,22,1,2,5178,B1,4.00,16.67
20250726,22,1,3,5065,B1,4.74,29.89
20250726,22,1,4,3989,B1,4.70,32.05
20250726,22,1,5,4010,B2,3.35,31.17
20250726,22,1,6,4944,B1,4.67,33.70
20250726,22,2,1,3587,B1,4.40,38.94
20250726,22,2,2,3822,A1,6.00,35.63
20250726,22,2,3,3293,B1,4.44,35.82
20250726,22,2,4,4134,A1,5.75,26.23
20250726,22,2,5,4969,B1,4.80,31.18
20250726,22,2,6,4007,B1,4.91,12.31
20250726,22,3,1,4498,B1,5.51,14.49
20250726,22,3,2,5262,B1,4.15,31.68
20250726,22,3,3,4677,A1,6.91,21.79
20250726,22,3,4,3882,B1,4.86,30.21
20250726,22,3,5,3567,B1,4.49,34.38
20250726,22,3,6,5369,B2,1.38,38.57
20250726,22,4,1,4789,B1,0.00,32.69
20250726,22,4,2,4529,A2,6.50,26.39
20250726,22,4,3,3578,B1,4.43,8.89
20250726,22,4,4,4887,A2,3.80,30.67
20250726,22,4,5,5033,B1,5.10,21.54
20250726,22,4,6,4704,A1,6.36,26.67
20250726,22,5,1,3989,B1,4.70,32.05
20250726,22,5,2,4241,A2,5.12,36.36
20250726,22,5,3,3532,A1,5.09,29.49
20250726,22,5,4,5120,B1,5.90,26.67
20250726,22,5,5,3582,A2,6.12,31.67
20250726,22,5,6,5263,B2,3.41,28.57
20250726,22,6,1,4010,B2,3.35,31.17
20250726,22,6,2,4155,A2,6.69,27.16
20250726,22,6,3,4007,B1,4.91,12.31
20250726,22,6,4,5063,B1,5.11,43.42
20250726,22,6,5,4237,A1,7.38,32.89
20250726,22,6,6,4603,A2,4.95,25.56
20250726,22,7,1,5065,B1,4.74,29.89
20250726,22,7,2,3701,B1,3.36,29.73
20250726,22,7,3,4027,A2,6.02,28.71
20250726,22,7,4,3293,B1,4.44,35.82
20250726,22,7,5,4409,A2,6.10,36.76
20250726,22,7,6,3882,B1,4.86,30.21
20250726,22,8,1,4887,A2,3.80,30.67
20250726,22,8,2,3567,B1,4.49,34.38
20250726,22,8,3,3587,B1,4.40,38.94
20250726,22,8,4,4950,B1,5.50,36.76
20250726,22,8,5,4051,A1,6.65,31.65
20250726,22,8,6,5178,B1,4.00,16.67
20250726,22,9,1,3532,A1,5.09,29.49
20250726,22,9,2,4074,A1,5.40,23.53
20250726,22,9,3,4319,A2,5.74,23.88
20250726,22,9,4,4789,B1,0.00,32.69
20250726,22,9,5,4498,B1,5.51,14.49
20250726,22,9,6,4969,B1,4.80,31.18
20250726,22,10,1,4134,A1,5.75,26.23
20250726,22,10,2,3582,A2,6.12,31.67
20250726,22,10,3,4529,A2,6.50,26.39
20250726,22,10,4,4060,B1,4.72,30.93
20250726,22,10,5,4736,A2,6.57,36.14
20250726,22,10,6,5262,B1,4.15,31.68
20250726,22,11,1,4237,A1,7.38,32.89
20250726,22,11,2,4409,A2,6.10,36.76
20250726,22,11,3,4704,A1,6.36,26.67
20250726,22,11,4,5298,B1,3.50,29.33
20250726,22,11,5,3822,A1,6.00,35.63
20250726,22,11,6,5120,B1,5.90,26.67
20250726,22,12,1,4677,A1,6.91,21.79
20250726,22,12,2,4051,A1,6.65,31.65
20250726,22,12,3,4241,A2,5.12,36.36
20250726,22,12,4,4944,B1,4.67,33.70
20250726,22,12,5,4155,A2,6.69,27.16
20250726,22,12,6,4027,A2,6.02,28.71
20250727,13,1,1,4811,B1,5.10,32.32
20250727,13,1,2,4902,B1,5.06,21.79
20250727,13,1,3,4760,A1,8.10,47.52
20250727,13,1,4,4343,B1,4.19,33.33
20250727,13,1,5,4462,B1,4.63,36.36
20250727,13,1,6,4283,B1,3.90,32.00
20250727,13,2,1,5277,B1,4.70,24.74
20250727,13,2,2,4133,A2,6.20,22.83
20250727,13,2,3,3652,B1,3.45,34.69
20250727,13,2,4,4905,B1,3.69,31.68
20250727,13,2,5,5061,B1,1.14,41.41
20250727,13,2,6,4981,B1,5.50,35.64
20250727,13,3,1,4930,A2,4.84,41.24
20250727,13,3,2,4474,B1,4.26,34.38
20250727,13,3,3,4216,A2,7.12,33.01
20250727,13,3,4,4154,A2,3.00,31.68
20250727,13,3,5,4067,A1,6.26,38.24
20250727,13,3,6,4289,B1,5.38,26.53
20250727,13,4,1,4978,B1,4.89,18.48
20250727,13,4,2,4349,B1,4.40,31.91
20250727,13,4,3,4410,B1,5.76,45.83
20250727,13,4,4,4948,B1,5.58,30.93
20250727,13,4,5,4184,A1,6.66,40.59
20250727,13,4,6,4560,A1,5.71,24.49
20250727,13,5,1,4004,B1,4.57,32.04
20250727,13,5,2,4933,A1,6.16,43.56
20250727,13,5,3,4469,A2,5.23,24.75
20250727,13,5,4,4824,A2,7.15,22.92
20250727,13,5,5,4811,B1,5.10,32.32
20250727,13,5,6,4866,B1,4.06,31.37
20250727,13,6,1,4506,A2,6.43,35.35
20250727,13,6,2,4343,B1,4.19,33.33
20250727,13,6,3,5138,B1,3.13,21.28
20250727,13,6,4,4441,A1,6.85,20.43
20250727,13,6,5,5367,B2,0.89,41.18
20250727,13,6,6,4641,B1,3.86,40.82
20250727,13,7,1,5061,B1,1.14,41.41
20250727,13,7,2,4154,A2,3.00,31.68
20250727,13,7,3,4808,A2,7.00,26.53
20250727,13,7,4,3527,B1,5.18,35.35
20250727,13,7,5,3908,A1,7.06,12.50
20250727,13,7,6,4902,B1,5.06,21.79
20250727,13,8,1,3929,B1,4.54,24.10
20250727,13,8,2,4184,A1,6.66,40.59
20250727,13,8,3,4289,B1,5.38,26.53
20250727,13,8,4,3809,B1,4.50,44.66
20250727,13,8,5,3652,B1,3.45,34.69
20250727,13,8,6,3572,A2,5.84,29.13
20250727,13,9,1,4824,A2,7.15,22.92
20250727,13,9,2,4283,B1,3.90,32.00
20250727,13,9,3,4905,B1,3.69,31.68
20250727,13,9,4,4067,A1,6.26,38.24
20250727,13,9,5,4410,B1,5.76,45.83
20250727,13,9,6,4766,B1,4.35,31.87
20250727,13,10,1,4627,A2,6.00,46.46
20250727,13,10,2,5317,B1,0.00,25.81
20250727,13,10,3,5264,B1,3.09,32.29
20250727,13,10,4,5358,B1,0.00,36.00
20250727,13,10,5,5277,B1,4.70,24.74
20250727,13,10,6,5367,B2,0.89,41.18
20250727,13,11,1,4760,A1,8.10,47.52
20250727,13,11,2,4216,A2,7.12,33.01
20250727,13,11,3,4506,A2,6.43,35.35
20250727,13,11,4,4933,A1,6.16,43.56
20250727,13,11,5,4978,B1,4.89,18.48
20250727,13,11,6,4133,A2,6.20,22.83
20250727,13,12,1,3908,A1,7.06,12.50
20250727,13,12,2,4948,B1,5.58,30.93
20250727,13,12,3,3929,B1,4.54,24.10
20250727,13,12,4,4930,A2,4.84,41.24
20250727,13,12,5,4441,A1,6.85,20.43
20250727,13,12,6,4469,A2,5.23,24.75
20250727,22,1,1,3582,A2,6.12,31.67
20250727,22,1,2,5033,B1,5.10,21.54
20250727,22,1,3,5063,B1,5.11,43.42
20250727,22,1,4,3989,B1,4.70,32.05
20250727,22,1,5,3567,B1,4.49,34.38
